"﻿""Geslacht""","""Leeftijd""","""Soort opname""","""Diagnose""","""Perioden""","""Regio's""","""Opnamen per 10 000 inwoners (per 10 000 inwoners)""" 
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Bergeijk""","2761,5"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Bergen (L.)""","3232,8"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Bergen (NH.)""","3516,4"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Bergen op Zoom""","3528,9"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Berkelland""","3515,7"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Bernheze""","2885,2"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Bernisse""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Best""",3000
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Beuningen""",3740
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Beverwijk""","4019,2"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""het Bildt""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""De Bilt""","3242,9"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Binnenmaas""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Bladel""",2785
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Blaricum""","2443,7"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Bloemendaal""","3134,8"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Boarnsterhim""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Bodegraven-Reeuwijk""","3197,4"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Boekel""","3454,1"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Ten Boer""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Borger-Odoorn""","3390,8"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Borne""","3043,8"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Borsele""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Boskoop""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Boxmeer""","3826,6"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Boxtel""","2899,9"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Breda""","3194,4"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Brielle""","3356,1"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Bronckhorst""","2580,6"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Brummen""","3047,7"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Brunssum""","3300,4"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Bunnik""","2871,5"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Bunschoten""","3518,1"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Buren""","3221,2"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Bussum""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Capelle aan den IJssel""","3776,4"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Castricum""","2996,9"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Coevorden""","3896,3"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Cranendonck""","3590,4"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Cromstrijen""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Cuijk""","3400,9"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Culemborg""","3188,5"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Dalfsen""","3207,1"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Dantumadiel""","2805,5"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Delft""","3671,8"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Delfzijl""",3682
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Deurne""","3549,6"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Deventer""","3540,9"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Diemen""","2980,8"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Dinkelland""","2809,5"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Doesburg""","2679,2"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Doetinchem""","2732,6"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Dongen""","2843,9"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Dongeradeel""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Dordrecht""","3369,2"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Drechterland""",2568
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Drimmelen""","2853,1"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Dronten""","3064,3"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Druten""","3416,6"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Duiven""","3031,3"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Echt-Susteren""","3293,3"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Edam-Volendam""","3640,9"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Ede""","2745,7"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Eemnes""","3148,3"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Eemsmond""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Eersel""","2652,2"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Eijsden-Margraten""","2744,7"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Eindhoven""",3206
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Elburg""","2941,8"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Emmen""","3404,1"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Enkhuizen""","2613,4"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Enschede""",3203
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Epe""","3120,8"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Ermelo""","3050,2"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Etten-Leur""","3101,3"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Ferwerderadiel""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Franekeradeel""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""De Friese Meren""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""De Fryske Marren""","3963,2"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Gaasterlân-Sleat""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Geertruidenberg""","2787,2"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Geldermalsen""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Geldrop-Mierlo""","4041,4"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Gemert-Bakel""","3626,8"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Gennep""","3153,9"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Giessenlanden""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Gilze en Rijen""",3079
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Goeree-Overflakkee""","3999,5"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Goes""","3052,3"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Goirle""","2724,6"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Gooise Meren""","3077,1"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Gorinchem""","4505,4"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Gouda""","3638,5"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Graft-De Rijp""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Grave""","3218,7"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""'s-Gravenhage (gemeente)""","3014,2"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Groesbeek""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Groningen (gemeente)""","3183,5"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Grootegast""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Gulpen-Wittem""",2677
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Haaksbergen""","2990,7"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Haaren""","3100,8"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Haarlem""","3005,8"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Haarlemmerliede en Spaarnwoude""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Haarlemmermeer""","3344,8"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Halderberge""","2727,3"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hardenberg""","4208,4"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Harderwijk""","3289,5"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hardinxveld-Giessendam""","3934,7"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Haren""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Harlingen""","3228,4"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hattem""",2998
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Heemskerk""","3486,6"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Heemstede""","2975,8"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Heerde""","3067,5"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Heerenveen""","5019,5"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Heerhugowaard""","3299,6"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Heerlen""","3995,8"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Heeze-Leende""","3101,8"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Heiloo""",3119
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Den Helder""","3623,3"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hellendoorn""","2948,4"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hellevoetsluis""","3751,7"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Helmond""","3766,1"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hendrik-Ido-Ambacht""","3105,3"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hengelo (O.)""","3472,8"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""'s-Hertogenbosch""","3530,9"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Heumen""","3664,7"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Heusden""","3110,3"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hillegom""","3521,1"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hilvarenbeek""","2296,3"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hilversum""","3143,2"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hoeksche Waard""","3252,3"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hof van Twente""","3083,5"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Het Hogeland""","2993,5"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hollands Kroon""","3582,3"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hoogeveen""","3664,5"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hoogezand-Sappemeer""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hoorn""","3412,6"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Horst aan de Maas""","2829,5"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Houten""","3262,8"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Huizen""","2966,8"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Hulst""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""IJsselstein""",3445
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Kaag en Braassem""","2659,7"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Kampen""","3085,5"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Kapelle""","2635,4"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Katwijk""","3205,4"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Kerkrade""","3966,9"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Koggenland""","2836,5"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Kollumerland en Nieuwkruisland""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Korendijk""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Krimpen aan den IJssel""","3373,7"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Krimpenerwaard""","3550,9"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Laarbeek""",3918
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Landerd""","2573,4"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Landgraaf""","3526,4"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Landsmeer""","3059,8"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Langedijk""",3301
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Lansingerland""","2855,4"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Laren (NH.)""","3678,7"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Leek""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Leerdam""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Leeuwarden""","3583,2"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Leeuwarderadeel""",
