Subject,Predicate,Object
Vlieland,hasNumberOfMinorities-avg,1.6666666666666667
Vlieland,hasNumberOfPeopleInAgeGroup-0-15-2021,116.0
Vlieland,hasNumberOfPeopleInAgeGroup-10-15-avg-2019Until2021,51.0
Vlieland,hasNumberOfPeopleInAgeGroup-15-20-avg-2019Until2021,64.66666666666667
Vlieland,hasNumberOfPeopleInAgeGroup-15-25-2021,171.0
Vlieland,hasNumberOfPeopleInAgeGroup-20-25-avg-2019Until2021,97.33333333333333
Vlieland,hasNumberOfPeopleInAgeGroup-25-45-2021,296.0
Vlieland,hasNumberOfPeopleInAgeGroup-25-45-avg-2019Until2021,283.0
Vlieland,hasNumberOfPeopleInAgeGroup-45-65-2021,393.0
Vlieland,hasNumberOfPeopleInAgeGroup-45-65-avg-2019Until2021,384.0
Vlieland,hasNumberOfPeopleInAgeGroup-5-10-avg-2019Until2021,35.0
Vlieland,hasNumberOfPeopleInAgeGroup-65-80-avg-2019Until2021,175.33333333333334
Vlieland,hasNumberOfPeopleInAgeGroup-65-and-older-2021,218.0
Vlieland,hasNumberOfPeopleInAgeGroup-80-and-older-2019Until2021,40.333333333333336
Vlieland,hasNumberOfPeopleInAgeGroupYoungerThanFive-avg-2019Until2021,31.666666666666668
Vlieland,hasNumberOfResidentsInCareInstitutions-avg,6.666666666666667
Vlieland,hasNumberOfRespiratorySystemDisease-avg-2019Until2021,8.203703703703704
Vlieland,hasNumberOfUnmarried-2021,609.0
Vlieland,hasNumberOfWidowed-2021,51.0
Vlieland,hasNumberOfWomen-2021,598.0
Vlieland,hasNumberOfWomen-avg,575.6666666666666
Vlieland,hasNumberOfWomen-avg-2019Until2021,575.6666666666666
Vlieland,hasNumberOfWomenInAgeGroup-20-65-avg,372.3333333333333
Vlieland,hasNumberOfWomenInAgeGroup-65-75-avg,67.66666666666667
Vlieland,hasNumberOfWomenInAgeGroup-75-85-avg,39.333333333333336
Vlieland,hasNumberOfWomenInAgeGroup-85-and-older-avg,10.666666666666666
Vlieland,hasNumberOfWomenInAgeGroupYoungerThanTwenty-avg,85.66666666666667
Vlieland,hasOtherCausesOfDeath-avg-2019Until2021,37.93518518518518
Vlieland,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,0-15-years",7.200176678445229
Vlieland,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,15-25-years",1.1500000000000001
Vlieland,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,25-35-years",3.95
Vlieland,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,35-45-years",4.050000000000001
Vlieland,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,45-55-years",3.35
Vlieland,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,55-65-years",4.550000000000001
Vlieland,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,65-75-years",2.8000000000000003
Vlieland,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,75-years-or-older",0.0
Vlieland,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,0-15-years",7.1
Vlieland,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,15-25-years",6.300176678445229
Vlieland,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,25-35-years",6.2
Vlieland,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,35-45-years",4.1
Vlieland,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,45-55-years",5.75
Vlieland,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,55-65-years",2.650176678445229
Vlieland,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,65-75-years",2.15
Vlieland,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,75-years-or-older",6.35
Vlieland,hasPopulationAtBeginningOfThePeriod-avg-2019Until2021,1162.3333333333333
Vlieland,hasPopulationDensityPerSquareKm-2021,31.0
Vlieland,hasPopulationGrowth-avg-percentage-2019Until2021,1.68
Vlieland,hasPopulationSize-2021,1194.0
Vlieland,hasPopulationSize-avg-2019Until2021,1162.3333333333333
Vlieland,hasRelativeBirthSurplus-avg-x1000-2019Until2021,-1.8999999999999997
Vlieland,hasRelativeNumberOfBirth-avg-x1000-2019Until2021,7.700925925925925
Vlieland,hasRelativeNumberOfDeath-avg-x1000-2019Until2021,9.600925925925926
Vlieland,hasRelativePeopleInAgeGroup-10-15-avg-percentage-2019Until2021,4.3999999999999995
Vlieland,hasRelativePeopleInAgeGroup-15-20-avg-percentage-2019Until2021,5.566666666666666
Vlieland,hasRelativePeopleInAgeGroup-20-25-avg-percentage-2019Until2021,8.333333333333334
Vlieland,hasRelativePeopleInAgeGroup-25-45-avg-percentage-2019Until2021,24.333333333333332
Vlieland,hasRelativePeopleInAgeGroup-45-65-avg-percentage-2019Until2021,33.03333333333333
Vlieland,hasRelativePeopleInAgeGroup-5-10-avg-percentage-2019Until2021,3.033333333333333
Vlieland,hasRelativePeopleInAgeGroup-65-80-avg-percentage-2019Until2021,15.066666666666668
Vlieland,hasRelativePeopleInAgeGroup-80-and-older-avg-percentage-2019Until2021,3.466666666666667
Vlieland,hasRelativePeopleInAgeGroupYoungerThanFive-avg-percentage-2019Until2021,2.733333333333333
Vlieland,hasRelativePopulationGrowth-avg-x1000-2019Until2021,17.40462962962963
Vlieland,hasTotalAllUnderlyingCausesOfDeath-avg-2018Until2020,11.0
Vlieland,hasTotalDemographicPressure-avg-percentage-2019Until2021,52.13333333333333
Vlissingen,"donorRegisterValues-avg-x1000-2019Until2021,inDonorRegister",23.899999999999995
Vlissingen,"donorRegisterValues-avg-x1000-2019Until2021,notInDonorRegister",15.5
Vlissingen,"donorRegisterValues-avg-x1000-2019Until2021,total",39.43333333333333
Vlissingen,"hasAdmissions-x1000-2019,Men,0-years",98.0
Vlissingen,"hasAdmissions-x1000-2019,Men,1-20-years",21.0
Vlissingen,"hasAdmissions-x1000-2019,Men,20-45-years",51.0
Vlissingen,"hasAdmissions-x1000-2019,Men,45-65-years",782.0
Vlissingen,"hasAdmissions-x1000-2019,Men,65-80-years",735.0
Vlissingen,"hasAdmissions-x1000-2019,Men,80-years-or-older",89.0
Vlissingen,"hasAdmissions-x1000-2019,Women,0-years",42.0
Vlissingen,"hasAdmissions-x1000-2019,Women,1-20-years",97.0
Vlissingen,"hasAdmissions-x1000-2019,Women,20-45-years",703.0
Vlissingen,"hasAdmissions-x1000-2019,Women,45-65-years",176.0
Vlissingen,"hasAdmissions-x1000-2019,Women,65-80-years",423.0
Vlissingen,"hasAdmissions-x1000-2019,Women,80-years-or-older",934.0
Vlissingen,hasBirthSurplus-avg-2019Until2021,-106.2638888888889
Vlissingen,hasDeceased-avg-2019Until2021,544.0
Vlissingen,hasDepartureToAnotherMunicipality-avg-2019Until2021,1955.0
Vlissingen,hasDiseasesOfTheCardiovascularSystem-avg-2018Until2020,116.33333333333333
Vlissingen,hasDiseasesOfTheRespiratorySystem-avg-2018Until2020,31.333333333333332
Vlissingen,hasDistanceToGPPractice-avg-km-2019Until2021,0.9069444444444444
Vlissingen,hasDistanceToGeneralPracticeCenter-avg-km-2019Until2021,5.027777777777778
Vlissingen,hasDistanceToHospital-avg-km-2019Until2021,5.554166666666666
Vlissingen,hasExternalCausesOfDeath-avg-2019Until2021,19.52777777777778
Vlissingen,hasGraduatesOfDoctorate-avg-2019Until2021,7.5
Vlissingen,hasGraduatesOfHigherVocationalEducation-avg-2019Until2021,124.66666666666667
Vlissingen,hasGraduatesOfPost-SecondaryVocationalEducation-avg-2019Until2021,314.5
Vlissingen,hasGraduatesOfSecondaryEducation-avg-2019Until2021,333.44444444444446
Vlissingen,hasGreenDemographicPressure-avg-percentage-2019Until2021,34.833333333333336
Vlissingen,hasGreyDemographicPressure-avg-percentage-2019Until2021,42.23333333333333
Vlissingen,hasJobsInA-AgricultureForestryFishing-avg-percentage-2019Until2021,1.25
Vlissingen,hasJobsInCommercialService-avg-percentage-2019Until2021,45.083333333333336
Vlissingen,hasJobsInIndustryEnergy-avg-percentage-2019Until2021,19.527777777777775
Vlissingen,hasJobsInNon-CommercialServe-avg-percentage-2019Until2021,33.791666666666664
Vlissingen,hasLiveBornChildren-avg-2019Until2021,366.3333333333333
Vlissingen,hasNewFormations-avg-2018Until2020,160.0
Vlissingen,hasNewFormations-avg-2019Until2021,133.40277777777777
Vlissingen,hasNumberOfBirth-avg-2019Until2021,324.27777777777777
Vlissingen,hasNumberOfCardiovascularDisease-avg-2019Until2021,103.91666666666667
Vlissingen,hasNumberOfDeath-avg-2019Until2021,430.5416666666667
Vlissingen,hasNumberOfDivorced-2021,4589.0
Vlissingen,hasNumberOfGPPracticesWithin3Km-avg-2019Until2021,4.477777777777778
Vlissingen,hasNumberOfHospitalsWithin20Km-avg-2019Until2021,0.9625
Vlissingen,hasNumberOfMarried-2021,17002.0
Vlissingen,hasNumberOfMen-2021,22114.0
Vlissingen,hasNumberOfMen-avg,22101.666666666668
Vlissingen,hasNumberOfMen-avg-2019Until2021,22101.666666666668
Vlissingen,hasNumberOfMenInAgeGroup-20-65-avg,12746.333333333334
Vlissingen,hasNumberOfMenInAgeGroup-65-75-avg,2889.6666666666665
Vlissingen,hasNumberOfMenInAgeGroup-75-85-avg,1528.3333333333333
Vlissingen,hasNumberOfMenInAgeGroup-85-and-older-avg,446.6666666666667
Vlissingen,hasNumberOfMenInAgeGroupYoungerThanTwenty-avg,4490.666666666667
Vlissingen,hasNumberOfMinorities-avg,3535.0
Vlissingen,hasNumberOfPeopleInAgeGroup-0-15-2021,6179.0
Vlissingen,hasNumberOfPeopleInAgeGroup-10-15-avg-2019Until2021,2268.6666666666665
Vlissingen,hasNumberOfPeopleInAgeGroup-15-20-avg-2019Until2021,2442.6666666666665
Vlissingen,hasNumberOfPeopleInAgeGroup-15-25-2021,4918.0
Vlissingen,hasNumberOfPeopleInAgeGroup-20-25-avg-2019Until2021,2546.0
Vlissingen,hasNumberOfPeopleInAgeGroup-25-45-2021,10178.0
Vlissingen,hasNumberOfPeopleInAgeGroup-25-45-avg-2019Until2021,10156.0
Vlissingen,hasNumberOfPeopleInAgeGroup-45-65-2021,12268.0
Vlissingen,hasNumberOfPeopleInAgeGroup-45-65-avg-2019Until2021,12351.666666666666
Vlissingen,hasNumberOfPeopleInAgeGroup-5-10-avg-2019Until2021,2117.0
Vlissingen,hasNumberOfPeopleInAgeGroup-65-80-avg-2019Until2021,7927.0
Vlissingen,hasNumberOfPeopleInAgeGroup-65-and-older-2021,10815.0
Vlissingen,hasNumberOfPeopleInAgeGroup-80-and-older-2019Until2021,2652.6666666666665
Vlissingen,hasNumberOfPeopleInAgeGroupYoungerThanFive-avg-2019Until2021,1901.3333333333333
Vlissingen,hasNumberOfResidentsInCareInstitutions-avg,566.6666666666666
Vlissingen,hasNumberOfRespiratorySystemDisease-avg-2019Until2021,24.791666666666668
Vlissingen,hasNumberOfUnmarried-2021,19966.0
Vlissingen,hasNumberOfWidowed-2021,2801.0
Vlissingen,hasNumberOfWomen-2021,22244.0
Vlissingen,hasNumberOfWomen-avg,22261.333333333332
Vlissingen,hasNumberOfWomen-avg-2019Until2021,22261.333333333332
Vlissingen,hasNumberOfWomenInAgeGroup-20-65-avg,12307.333333333334
Vlissingen,hasNumberOfWomenInAgeGroup-65-75-avg,3055.6666666666665
Vlissingen,hasNumberOfWomenInAgeGroup-75-85-avg,1791.6666666666667
Vlissingen,hasNumberOfWomenInAgeGroup-85-and-older-avg,867.6666666666666
Vlissingen,hasNumberOfWomenInAgeGroupYoungerThanTwenty-avg,4239.0
Vlissingen,hasOtherCausesOfDeath-avg-2019Until2021,148.90277777777777
Vlissingen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,0-15-years",4.85
Vlissingen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,15-25-years",5.1499999999999995
Vlissingen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,25-35-years",2.6500000000000004
Vlissingen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,35-45-years",5.5
Vlissingen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,45-55-years",4.15
Vlissingen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,55-65-years",2.4
Vlissingen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,65-75-years",4.0
Vlissingen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,75-years-or-older",9.149999999999999
Vlissingen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,0-15-years",7.0
Vlissingen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,15-25-years",4.55
Vlissingen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,25-35-years",4.35
Vlissingen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,35-45-years",8.2
Vlissingen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,45-55-years",2.55
Vlissingen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,55-65-years",7.2
Vlissingen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,65-75-years",5.95
Vlissingen,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,75-years-or-older",7.35
Vlissingen,hasPopulationAtBeginningOfThePeriod-avg-2019Until2021,44363.0
Vlissingen,hasPopulationDensityPerSquareKm-2021,1293.0
Vlissingen,hasPopulationGrowth-avg-percentage-2019Until2021,0.15
Vlissingen,hasPopulationSize-2021,44358.0
Vlissingen,hasPopulationSize-avg-2019Until2021,44363.0
Vlissingen,hasRelativeBirthSurplus-avg-x1000-2019Until2021,-2.5027777777777778
Vlissingen,hasRelativeNumberOfBirth-avg-x1000-2019Until2021,8.418055555555556
Vlissingen,hasRelativeNumberOfDeath-avg-x1000-2019Until2021,10.919444444444444
Vlissingen,hasRelativePeopleInAgeGroup-10-15-avg-percentage-2019Until2021,5.133333333333333
Vlissingen,hasRelativePeopleInAgeGroup-15-20-avg-percentage-2019Until2021,5.5
Vlissingen,hasRelativePeopleInAgeGroup-20-25-avg-percentage-2019Until2021,5.733333333333333
Vlissingen,hasRelativePeopleInAgeGroup-25-45-avg-percentage-2019Until2021,22.866666666666664
Vlissingen,hasRelativePeopleInAgeGroup-45-65-avg-percentage-2019Until2021,27.833333333333332
Vlissingen,hasRelativePeopleInAgeGroup-5-10-avg-percentage-2019Until2021,4.766666666666667
Vlissingen,hasRelativePeopleInAgeGroup-65-80-avg-percentage-2019Until2021,17.866666666666664
Vlissingen,hasRelativePeopleInAgeGroup-80-and-older-avg-percentage-2019Until2021,5.966666666666666
Vlissingen,hasRelativePeopleInAgeGroupYoungerThanFive-avg-percentage-2019Until2021,4.266666666666667
Vlissingen,hasRelativePopulationGrowth-avg-x1000-2019Until2021,1.2625
Vlissingen,hasTotalAllUnderlyingCausesOfDeath-avg-2018Until2020,508.0
Vlissingen,hasTotalDemographicPressure-avg-percentage-2019Until2021,77.06666666666666
Voerendaal,"donorRegisterValues-avg-x1000-2019Until2021,inDonorRegister",7.033333333333334
Voerendaal,"donorRegisterValues-avg-x1000-2019Until2021,notInDonorRegister",4.066666666666667
Voerendaal,"donorRegisterValues-avg-x1000-2019Until2021,total",11.1
Voerendaal,"hasAdmissions-x1000-2019,Men,0-years",481.0
Voerendaal,"hasAdmissions-x1000-2019,Men,1-20-years",88.0
Voerendaal,"hasAdmissions-x1000-2019,Men,20-45-years",30.0
Voerendaal,"hasAdmissions-x1000-2019,Men,45-65-years",492.0
Voerendaal,"hasAdmissions-x1000-2019,Men,65-80-years",59.0
Voerendaal,"hasAdmissions-x1000-2019,Men,80-years-or-older",274.0
Voerendaal,"hasAdmissions-x1000-2019,Women,0-years",1612.0
Voerendaal,"hasAdmissions-x1000-2019,Women,1-20-years",79.0
Voerendaal,"hasAdmissions-x1000-2019,Women,20-45-years",847.0
Voerendaal,"hasAdmissions-x1000-2019,Women,45-65-years",848.0
Voerendaal,"hasAdmissions-x1000-2019,Women,65-80-years",600.0
Voerendaal,"hasAdmissions-x1000-2019,Women,80-years-or-older",180.0
Voerendaal,hasBirthSurplus-avg-2019Until2021,-70.86206896551724
Voerendaal,hasDeceased-avg-2019Until2021,130.66666666666666
Voerendaal,hasDepartureToAnotherMunicipality-avg-2019Until2021,572.6666666666666
Voerendaal,hasDiseasesOfTheCardiovascularSystem-avg-2018Until2020,33.333333333333336
Voerendaal,hasDiseasesOfTheRespiratorySystem-avg-2018Until2020,10.0
Voerendaal,hasDistanceToGPPractice-avg-km-2019Until2021,1.035632183908046
Voerendaal,hasDistanceToGeneralPracticeCenter-avg-km-2019Until2021,6.500574712643679
Voerendaal,hasDistanceToHospital-avg-km-2019Until2021,6.50344827586207
Voerendaal,hasExternalCausesOfDeath-avg-2019Until2021,13.758620689655173
Voerendaal,hasGraduatesOfDoctorate-avg-2019Until2021,45.137931034482754
Voerendaal,hasGraduatesOfHigherVocationalEducation-avg-2019Until2021,102.32183908045977
Voerendaal,hasGraduatesOfPost-SecondaryVocationalEducation-avg-2019Until2021,215.59770114942526
Voerendaal,hasGraduatesOfSecondaryEducation-avg-2019Until2021,270.6896551724138
Voerendaal,hasGreenDemographicPressure-avg-percentage-2019Until2021,35.2
Voerendaal,hasGreyDemographicPressure-avg-percentage-2019Until2021,50.1
Voerendaal,hasJobsInA-AgricultureForestryFishing-avg-percentage-2019Until2021,2.2606060606060603
Voerendaal,hasJobsInCommercialService-avg-percentage-2019Until2021,43.764367816091955
Voerendaal,hasJobsInIndustryEnergy-avg-percentage-2019Until2021,14.884848484848485
Voerendaal,hasJobsInNon-CommercialServe-avg-percentage-2019Until2021,38.90804597701149
Voerendaal,hasLiveBornChildren-avg-2019Until2021,106.0
Voerendaal,hasNewFormations-avg-2018Until2020,43.0
Voerendaal,hasNewFormations-avg-2019Until2021,68.93103448275862
Voerendaal,hasNumberOfBirth-avg-2019Until2021,160.40804597701148
Voerendaal,hasNumberOfCardiovascularDisease-avg-2019Until2021,55.91379310344828
Voerendaal,hasNumberOfDeath-avg-2019Until2021,231.27011494252875
Voerendaal,hasNumberOfDivorced-2021,960.0
Voerendaal,hasNumberOfGPPracticesWithin3Km-avg-2019Until2021,2.160919540229885
Voerendaal,hasNumberOfHospitalsWithin20Km-avg-2019Until2021,2.5356321839080462
Voerendaal,hasNumberOfMarried-2021,5846.0
Voerendaal,hasNumberOfMen-2021,6117.0
Voerendaal,hasNumberOfMen-avg,6131.0
Voerendaal,hasNumberOfMen-avg-2019Until2021,6131.0
Voerendaal,hasNumberOfMenInAgeGroup-20-65-avg,3321.6666666666665
Voerendaal,hasNumberOfMenInAgeGroup-65-75-avg,925.6666666666666
Voerendaal,hasNumberOfMenInAgeGroup-75-85-avg,536.6666666666666
Voerendaal,hasNumberOfMenInAgeGroup-85-and-older-avg,134.33333333333334
Voerendaal,hasNumberOfMenInAgeGroupYoungerThanTwenty-avg,1212.6666666666667
Voerendaal,hasNumberOfMinorities-avg,196.66666666666666
Voerendaal,hasNumberOfPeopleInAgeGroup-0-15-2021,1721.0
Voerendaal,hasNumberOfPeopleInAgeGroup-10-15-avg-2019Until2021,576.0
Voerendaal,hasNumberOfPeopleInAgeGroup-15-20-avg-2019Until2021,655.0
Voerendaal,hasNumberOfPeopleInAgeGroup-15-25-2021,1175.0
Voerendaal,hasNumberOfPeopleInAgeGroup-20-25-avg-2019Until2021,530.3333333333334
Voerendaal,hasNumberOfPeopleInAgeGroup-25-45-2021,2391.0
Voerendaal,hasNumberOfPeopleInAgeGroup-25-45-avg-2019Until2021,2364.3333333333335
Voerendaal,hasNumberOfPeopleInAgeGroup-45-65-2021,3751.0
Voerendaal,hasNumberOfPeopleInAgeGroup-45-65-avg-2019Until2021,3832.6666666666665
Voerendaal,hasNumberOfPeopleInAgeGroup-5-10-avg-2019Until2021,577.3333333333334
Voerendaal,hasNumberOfPeopleInAgeGroup-65-80-avg-2019Until2021,2532.3333333333335
Voerendaal,hasNumberOfPeopleInAgeGroup-65-and-older-2021,3428.0
Voerendaal,hasNumberOfPeopleInAgeGroup-80-and-older-2019Until2021,837.0
Voerendaal,hasNumberOfPeopleInAgeGroupYoungerThanFive-avg-2019Until2021,559.3333333333334
Voerendaal,hasNumberOfResidentsInCareInstitutions-avg,90.0
Voerendaal,hasNumberOfRespiratorySystemDisease-avg-2019Until2021,17.545977011494255
Voerendaal,hasNumberOfUnmarried-2021,4805.0
Voerendaal,hasNumberOfWidowed-2021,855.0
Voerendaal,hasNumberOfWomen-2021,6349.0
Voerendaal,hasNumberOfWomen-avg,6333.333333333333
Voerendaal,hasNumberOfWomen-avg-2019Until2021,6333.333333333333
Voerendaal,hasNumberOfWomenInAgeGroup-20-65-avg,3405.6666666666665
Voerendaal,hasNumberOfWomenInAgeGroup-65-75-avg,923.6666666666666
Voerendaal,hasNumberOfWomenInAgeGroup-75-85-avg,618.6666666666666
Voerendaal,hasNumberOfWomenInAgeGroup-85-and-older-avg,230.33333333333334
Voerendaal,hasNumberOfWomenInAgeGroupYoungerThanTwenty-avg,1155.0
Voerendaal,hasOtherCausesOfDeath-avg-2019Until2021,75.12068965517241
Voerendaal,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,0-15-years",5.9
Voerendaal,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,15-25-years",3.9499999999999997
Voerendaal,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,25-35-years",3.85
Voerendaal,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,35-45-years",0.95
Voerendaal,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,45-55-years",6.05
Voerendaal,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,55-65-years",3.55
Voerendaal,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,65-75-years",5.2
Voerendaal,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Men,75-years-or-older",3.35
Voerendaal,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,0-15-years",7.1
Voerendaal,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,15-25-years",3.4
Voerendaal,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,25-35-years",6.15
Voerendaal,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,35-45-years",5.7
Voerendaal,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,45-55-years",2.3
Voerendaal,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,55-65-years",7.35
Voerendaal,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,65-75-years",7.0
Voerendaal,"hasPersonsWithMedicines-avg-percentage-2019Until2020,Women,75-years-or-older",4.5
Voerendaal,hasPopulationAtBeginningOfThePeriod-avg-2019Until2021,12464.333333333334
